SEASON_1,TEAM_ID,TEAM_NAME,BASIC_ZONE,FGA,FGM,FG3M,Points,PPS,eFG,zone_share,league_efg_zone,league_zone_share,efg_vs_league_zone
2009,1610612745,Houston Rockets,Left Corner 3,168,59,59,177,1.0535714285714286,0.5267857142857143,0.02574712643678161,0.59061944279786605,3.3904436517107971E-2,-6.3833728512151744E-2
2009,1610612745,Houston Rockets,Restricted Area,2098,1184,0,2368,1.128693994280267,0.56434699714013348,0.32153256704980843,0.5958297519646365,0.32734763603476863,-3.1482754824503023E-2
2009,1610612745,Houston Rockets,In The Paint (Non-RA),1032,458,0,916,0.88759689922480622,0.44379844961240311,0.15816091954022987,0.41229243723931691,0.12768929307139626,3.1506012373086201E-2
2009,1610612745,Houston Rockets,Above the Break 3,1291,488,488,1464,1.1340046475600309,0.56700232378001547,0.1978544061302682,0.54116408194524224,0.15745365020348692,2.5838241834773235E-2
2009,1610612747,Los Angeles Lakers,Mid-Range,2030,834,0,1668,0.82167487684729068,0.41083743842364534,0.29091430209229008,0.40162525394592907,0.32150932020298445,9.2121844777162676E-3
2009,1610612747,Los Angeles Lakers,Restricted Area,2306,1422,0,2844,1.233304423243712,0.61665221162185602,0.33046718257380336,0.5958297519646365,0.32734763603476863,2.0822459657219516E-2
2009,1610612747,Los Angeles Lakers,Right Corner 3,209,76,76,228,1.0909090909090908,0.54545454545454541,0.02995127543708799,0.59178865892646815,2.9859820127618952E-2,-4.6334113471922733E-2
2009,1610612747,Los Angeles Lakers,In The Paint (Non-RA),1129,504,0,1008,0.89282550930026572,0.44641275465013286,0.16179421037546574,0.41229243723931691,0.12768929307139626,3.4120317410815948E-2
2009,1610612747,Los Angeles Lakers,Backcourt,14,0,0,0,0,0,2.0063055316709658E-3,3.3707865168539325E-2,2.2358438426367884E-3,-3.3707865168539325E-2
2009,1610612747,Los Angeles Lakers,Left Corner 3,225,83,83,249,1.1066666666666667,0.55333333333333334,3.2244196044711952E-2,0.59061944279786605,3.3904436517107971E-2,-3.7286109464532702E-2
2009,1610612747,Los Angeles Lakers,Above the Break 3,1065,386,386,1158,1.0873239436619719,0.54366197183098597,0.15262252794496992,0.54116408194524224,0.15745365020348692,2.4978898857437315E-3
2009,1610612766,Charlotte Bobcats,Right Corner 3,171,59,59,177,1.0350877192982457,0.51754385964912286,2.7147166216859819E-2,0.59178865892646815,2.9859820127618952E-2,-7.4244799277345286E-2
2009,1610612766,Charlotte Bobcats,In The Paint (Non-RA),763,312,0,624,0.81782437745740499,0.4089121887287025,0.12113033814891253,0.41229243723931691,0.12768929307139626,-3.3802485106144142E-3
2009,1610612766,Charlotte Bobcats,Above the Break 3,913,333,333,999,1.0941949616648412,0.5470974808324206,0.14494364184791236,0.54116408194524224,0.15745365020348692,5.9333988871783649E-3
2009,1610612766,Charlotte Bobcats,Mid-Range,1813,730,0,1460,0.80529509100937668,0.40264754550468834,0.28782346404191139,0.40162525394592907,0.32150932020298445,1.0222915587592696E-3
2009,1610612766,Charlotte Bobcats,Restricted Area,2385,1334,0,2668,1.1186582809224319,0.55932914046121596,0.37863152881409745,0.5958297519646365,0.32734763603476863,-3.6500611503420544E-2
2009,1610612766,Charlotte Bobcats,Backcourt,18,1,1,3,0.16666666666666666,8.3333333333333329E-2,2.857596443879981E-3,3.3707865168539325E-2,2.2358438426367884E-3,4.9625468164794004E-2
2009,1610612766,Charlotte Bobcats,Left Corner 3,236,97,97,291,1.2330508474576272,0.61652542372881358,3.7466264486426419E-2,0.59061944279786605,3.3904436517107971E-2,2.5905980930947536E-2
2010,1610612739,Cleveland Cavaliers,Backcourt,12,1,1,3,0.25,0.125,1.8779342723004694E-3,5.3684210526315793E-2,2.3635838898122073E-3,7.1315789473684207E-2
2010,1610612739,Cleveland Cavaliers,Mid-Range,1836,695,0,1390,0.7570806100217865,0.37854030501089325,0.28732394366197184,0.40014880716807294,0.31432680154852066,-2.1608502157179688E-2
2010,1610612739,Cleveland Cavaliers,In The Paint (Non-RA),737,325,0,650,0.88195386702849388,0.44097693351424694,0.11533646322378717,0.42306819041852722,0.13149487973089977,1.7908743095719715E-2
2010,1610612739,Cleveland Cavaliers,Above the Break 3,1030,381,381,1143,1.1097087378640778,0.55485436893203888,0.16118935837245696,0.51856504745951981,0.16041519461003353,3.6289321472519065E-2
2010,1610612739,Cleveland Cavaliers,Left Corner 3,270,105,105,315,1.1666666666666667,0.58333333333333337,4.2253521126760563E-2,0.58725850231518439,3.1164475582934427E-2,-3.9251689818510238E-3
2010,1610612739,Cleveland Cavaliers,Restricted Area,2235,1479,0,2958,1.323489932885906,0.661744966442953,0.34976525821596244,0.60588358647134599,0.33220544768766858,5.5861379971607006E-2
2010,1610612739,Cleveland Cavaliers,Right Corner 3,270,114,114,342,1.2666666666666666,0.6333333333333333,4.2253521126760563E-2,0.5854784306763714,2.8029616950130867E-2,4.7854902656961906E-2
2010,1610612742,Dallas Mavericks,Backcourt,13,0,0,0,0,0,1.9233614440005919E-3,5.3684210526315793E-2,2.3635838898122073E-3,-5.3684210526315793E-2
2010,1610612742,Dallas Mavericks,In The Paint (Non-RA),937,384,0,768,0.81963713980789754,0.40981856990394877,0.13862997484835035,0.42306819041852722,0.13149487973089977,-1.3249620514578453E-2
2010,1610612742,Dallas Mavericks,Restricted Area,1961,1172,0,2344,1.1953085160632331,0.59765425803161654,0.29013167628347386,0.60588358647134599,0.33220544768766858,-8.2293284397294553E-3
2010,1610612742,Dallas Mavericks,Mid-Range,2364,1026,0,2052,0.86802030456852797,0.43401015228426398,0.34975588104749222,0.40014880716807294,0.31432680154852066,3.3861345116191044E-2
2010,1610612742,Dallas Mavericks,Right Corner 3,151,56,56,168,1.1125827814569536,0.55629139072847678,2.2340582926468414E-2,0.5854784306763714,2.8029616950130867E-2,-2.9187039947894622E-2
2010,1610612742,Dallas Mavericks,Left Corner 3,194,77,77,231,1.1907216494845361,0.59536082474226804,2.8702470779701138E-2,0.58725850231518439,3.1164475582934427E-2,8.1023224270836414E-3
2010,1610612742,Dallas Mavericks,Above the Break 3,1139,425,425,1275,1.1194029850746268,0.55970149253731338,0.16851605267051339,0.51856504745951981,0.16041519461003353,4.1136445077793571E-2
2010,1610612745,Houston Rockets,Above the Break 3,1363,461,461,1383,1.0146735143066765,0.50733675715333826,0.19693685883542841,0.51856504745951981,0.16041519461003353,-1.1228290306181554E-2
2010,1610612745,Houston Rockets,Mid-Range,1669,644,0,1288,0.77171959257040146,0.38585979628520073,0.24115012281462217,0.40014880716807294,0.31432680154852066,-1.4289010882872211E-2
2010,1610612745,Houston Rockets,In The Paint (Non-RA),967,416,0,832,0.86039296794208897,0.43019648397104449,0.13971969368588355,0.42306819041852722,0.13149487973089977,7.1282935525172619E-3
2010,1610612745,Houston Rockets,Right Corner 3,234,87,87,261,1.1153846153846154,0.55769230769230771,3.3810143042912875E-2,0.5854784306763714,2.8029616950130867E-2,-2.7786122984063688E-2
2010,1610612745,Houston Rockets,Restricted Area,2448,1388,0,2776,1.1339869281045751,0.56699346405228757,0.35370611183355005,0.60588358647134599,0.33220544768766858,-3.8890122419058426E-2
2010,1610612745,Houston Rockets,Left Corner 3,225,97,97,291,1.2933333333333332,0.64666666666666661,3.2509752925877766E-2,0.58725850231518439,3.1164475582934427E-2,5.9408164351482218E-2
2010,1610612745,Houston Rockets,Backcourt,15,0,0,0,0,0,2.1673168617251841E-3,5.3684210526315793E-2,2.3635838898122073E-3,-5.3684210526315793E-2
2010,1610612764,Washington Wizards,Right Corner 3,130,54,54,162,1.2461538461538462,0.62307692307692308,1.9402985074626865E-2,0.5854784306763714,2.8029616950130867E-2,3.7598492400551686E-2
2010,1610612764,Washington Wizards,Left Corner 3,166,59,59,177,1.0662650602409638,0.5331325301204819,2.4776119402985075E-2,0.58725850231518439,3.1164475582934427E-2,-5.4125972194702499E-2
2010,1610612764,Washington Wizards,Mid-Range,2521,1027,0,2054,0.81475604918683064,0.40737802459341532,0.3762686567164179,0.40014880716807294,0.31432680154852066,7.2292174253423824E-3
2010,1610612764,Washington Wizards,Above the Break 3,915,319,319,957,1.0459016393442624,0.5229508196721312,0.13656716417910447,0.51856504745951981,0.16041519461003353,4.3857722126113829E-3
2010,1610612764,Washington Wizards,In The Paint (Non-RA),925,345,0,690,0.74594594594594599,0.37297297297297299,0.13805970149253732,0.42306819041852722,0.13149487973089977,-0.05009521744555423
2010,1610612764,Washington Wizards,Backcourt,14,0,0,0,0,0,0.00208955223880597,5.3684210526315793E-2,2.3635838898122073E-3,-5.3684210526315793E-2
2010,1610612764,Washington Wizards,Restricted Area,2029,1204,0,2408,1.1867915229176935,0.59339576145884676,0.30283582089552241,0.60588358647134599,0.33220544768766858,-1.2487825012499232E-2
2010,1610612765,Detroit Pistons,Above the Break 3,776,242,242,726,0.93556701030927836,0.46778350515463918,0.11757575757575757,0.51856504745951981,0.16041519461003353,-5.0781542304880634E-2
2010,1610612765,Detroit Pistons,In The Paint (Non-RA),805,321,0,642,0.79751552795031055,0.39875776397515528,0.12196969696969696,0.42306819041852722,0.13149487973089977,-2.4310426443371946E-2
2010,1610612765,Detroit Pistons,Mid-Range,2455,994,0,1988,0.80977596741344193,0.40488798370672097,0.37196969696969695,0.40014880716807294,0.31432680154852066,4.7391765386480267E-3
2010,1610612765,Detroit Pistons,Backcourt,14,0,0,0,0,0,2.1212121212121214E-3,5.3684210526315793E-2,2.3635838898122073E-3,-5.3684210526315793E-2
2010,1610612765,Detroit Pistons,Right Corner 3,196,61,61,183,0.93367346938775508,0.46683673469387754,2.9696969696969697E-2,0.5854784306763714,2.8029616950130867E-2,-0.11864169598249386
2010,1610612765,Detroit Pistons,Restricted Area,2151,1251,0,2502,1.1631799163179917,0.58158995815899583,0.32590909090909093,0.60588358647134599,0.33220544768766858,-2.4293628312350157E-2
2010,1610612765,Detroit Pistons,Left Corner 3,203,69,69,207,1.0197044334975369,0.50985221674876846,3.0757575757575758E-2,0.58725850231518439,3.1164475582934427E-2,-7.7406285566415933E-2
2011,1610612737,Atlanta Hawks,In The Paint (Non-RA),1048,463,0,926,0.88358778625954193,0.44179389312977096,0.16303671437461106,0.3898571101592388,0.15309795205270299,5.1936782970532169E-2
2011,1610612737,Atlanta Hawks,Above the Break 3,903,307,307,921,1.0199335548172757,0.50996677740863783,0.14047915370255135,0.52399479133583182,0.15761835393294987,-1.4028013927193994E-2
2011,1610612737,Atlanta Hawks,Right Corner 3,214,80,80,240,1.1214953271028036,0.56074766355140182,3.3291848164281268E-2,0.59538409129620162,2.9390121194827819E-2,-3.4636427744799803E-2
2011,1610612737,Atlanta Hawks,Backcourt,13,1,1,3,0.23076923076923078,0.11538461538461539,2.0224019912881146E-3,4.4776119402985072E-2,2.3478056277251315E-3,7.0608495981630326E-2
2011,1610612737,Atlanta Hawks,Mid-Range,2269,955,0,1910,0.84178052005288673,0.42089026002644336,0.35298693217174859,0.40033898305084747,0.3101205941099614,2.0551276975595889E-2
2011,1610612737,Atlanta Hawks,Left Corner 3,296,114,114,342,1.1554054054054055,0.57770270270270274,4.6048537647790912E-2,0.58734939759036142,3.2408728430474418E-2,-0.00964669488765868
2011,1610612737,Atlanta Hawks,Restricted Area,1685,1051,0,2102,1.2474777448071217,0.62373887240356085,0.26213441194772868,0.61989893211289093,0.31501644465135836,3.8399402906699187E-3
2011,1610612745,Houston Rockets,In The Paint (Non-RA),1214,465,0,930,0.76606260296540363,0.38303130148270181,0.1741001003872078,0.3898571101592388,0.15309795205270299,-6.8258086765369819E-3
2011,1610612745,Houston Rockets,Backcourt,15,0,0,0,0,0,2.1511544528897177E-3,4.4776119402985072E-2,2.3478056277251315E-3,-4.4776119402985072E-2
2011,1610612745,Houston Rockets,Mid-Range,1801,732,0,1464,0.81288173237090511,0.40644086618545255,0.25828194464362542,0.40033898305084747,0.3101205941099614,6.1018831346050795E-3
2011,1610612745,Houston Rockets,Restricted Area,2117,1296,0,2592,1.2243741143127067,0.61218705715635335,0.3035995984511688,0.61989893211289093,0.31501644465135836,-7.7118749565375788E-3
2011,1610612745,Houston Rockets,Above the Break 3,1388,499,499,1497,1.0785302593659942,0.53926512968299711,0.19905349204072853,0.52399479133583182,0.15761835393294987,1.5270338347165291E-2
2011,1610612745,Houston Rockets,Right Corner 3,208,84,84,252,1.2115384615384615,0.60576923076923073,2.9829341746737417E-2,0.59538409129620162,2.9390121194827819E-2,1.0385139473029104E-2
2011,1610612745,Houston Rockets,Left Corner 3,230,93,93,279,1.2130434782608697,0.60652173913043483,3.2984368277642333E-2,0.58734939759036142,3.2408728430474418E-2,1.9172341540073412E-2
2011,1610612756,Phoenix Suns,Above the Break 3,1342,499,499,1497,1.1154992548435172,0.5577496274217586,0.19608416130917591,0.52399479133583182,0.15761835393294987,3.3754836085926776E-2
2011,1610612756,Phoenix Suns,Backcourt,15,0,0,0,0,0,2.1917007597895967E-3,4.4776119402985072E-2,2.3478056277251315E-3,-4.4776119402985072E-2
2011,1610612756,Phoenix Suns,In The Paint (Non-RA),1048,425,0,850,0.81106870229007633,0.40553435114503816,0.15312682641729983,0.3898571101592388,0.15309795205270299,1.5677240985799368E-2
2011,1610612756,Phoenix Suns,Mid-Range,2000,803,0,1606,0.80300000000000005,0.40150000000000002,0.29222676797194624,0.40033898305084747,0.3101205941099614,1.161016949152549E-3
2011,1610612756,Phoenix Suns,Right Corner 3,288,121,121,363,1.2604166666666667,0.63020833333333337,4.2080654587960259E-2,0.59538409129620162,2.9390121194827819E-2,3.4824242037131747E-2
2011,1610612756,Phoenix Suns,Left Corner 3,212,81,81,243,1.1462264150943395,0.57311320754716977,3.0976037405026302E-2,0.58734939759036142,3.2408728430474418E-2,-1.4236190043191654E-2
2011,1610612756,Phoenix Suns,Restricted Area,1939,1290,0,2580,1.3305827746260959,0.66529138731304793,0.28331385154880184,0.61989893211289093,0.31501644465135836,0.045392455200157
2011,1610612764,Washington Wizards,Above the Break 3,811,264,264,792,0.97657213316892721,0.48828606658446361,0.11774099883855982,0.52399479133583182,0.15761835393294987,-3.5708724751368215E-2
2011,1610612764,Washington Wizards,Right Corner 3,144,55,54,164,1.1388888888888888,0.56944444444444442,2.0905923344947737E-2,0.59538409129620162,2.9390121194827819E-2,-2.5939646851757203E-2
2011,1610612764,Washington Wizards,Restricted Area,2175,1316,0,2632,1.2101149425287356,0.60505747126436782,0.31576655052264807,0.61989893211289093,0.31501644465135836,-1.4841460848523114E-2
2011,1610612764,Washington Wizards,Mid-Range,2493,950,0,1900,0.76213397513036507,0.38106698756518254,0.36193379790940766,0.40033898305084747,0.3101205941099614,-1.9271995485664939E-2
2011,1610612764,Washington Wizards,Backcourt,10,0,0,0,0,0,1.4518002322880372E-3,4.4776119402985072E-2,2.3478056277251315E-3,-4.4776119402985072E-2
2011,1610612764,Washington Wizards,Left Corner 3,218,74,74,222,1.0183486238532109,0.50917431192660545,3.1649245063879207E-2,0.58734939759036142,3.2408728430474418E-2,-7.8175085663755972E-2
2011,1610612764,Washington Wizards,In The Paint (Non-RA),1037,389,0,778,0.75024108003857282,0.37512054001928641,0.15055168408826947,0.3898571101592388,0.15309795205270299,-1.4736570139952387E-2
2011,1610612765,Detroit Pistons,Restricted Area,2192,1351,0,2702,1.2326642335766422,0.61633211678832112,0.32982244959374057,0.61989893211289093,0.31501644465135836,-3.5668153245698164E-3
2011,1610612765,Detroit Pistons,In The Paint (Non-RA),872,315,0,630,0.72247706422018354,0.36123853211009177,0.13120674089678003,0.3898571101592388,0.15309795205270299,-2.8618578049147025E-2
2011,1610612765,Detroit Pistons,Above the Break 3,767,281,281,843,1.0990873533246415,0.54954367666232073,0.11540776406861269,0.52399479133583182,0.15761835393294987,2.5548885326488913E-2
2011,1610612765,Detroit Pistons,Left Corner 3,270,108,108,324,1.2,0.59999999999999998,4.0625940415287394E-2,0.58734939759036142,3.2408728430474418E-2,1.2650602409638556E-2
2011,1610612765,Detroit Pistons,Right Corner 3,200,81,81,243,1.2150000000000001,0.60750000000000004,3.0093289196509179E-2,0.59538409129620162,2.9390121194827819E-2,1.2115908703798417E-2
2011,1610612765,Detroit Pistons,Mid-Range,2327,918,0,1836,0.78899871078642025,0.39449935539321013,0.3501354198013843,0.40033898305084747,0.3101205941099614,-5.8396276576373474E-3
2011,1610612765,Detroit Pistons,Backcourt,18,1,1,3,0.16666666666666666,8.3333333333333329E-2,2.7083960276858259E-3,4.4776119402985072E-2,2.3478056277251315E-3,3.8557213930348257E-2
2012,1610612747,Los Angeles Lakers,Left Corner 3,153,54,54,162,1.0588235294117647,0.52941176470588236,2.8770214366303122E-2,0.56422569027611047,3.1004001116590678E-2,-0.03481392557022811
2012,1610612747,Los Angeles Lakers,Restricted Area,1611,1023,0,2046,1.2700186219739293,0.63500931098696467,0.30293343362166225,0.60484846158275596,0.32318476474054775,3.0160849404208712E-2
2012,1610612747,Los Angeles Lakers,Backcourt,9,1,1,3,0.33333333333333331,0.16666666666666666,1.6923655509590071E-3,4.9342105263157895E-2,1.8857975869234825E-3,0.11732456140350876
2012,1610612747,Los Angeles Lakers,Above the Break 3,780,249,249,747,0.95769230769230773,0.47884615384615387,0.14667168108311396,0.51321946209152813,0.16306566173505785,-3.4373308245374268E-2
2012,1610612747,Los Angeles Lakers,Right Corner 3,169,57,57,171,1.0118343195266273,0.50591715976331364,3.1778864234674686E-2,0.56313921936965139,2.9719921838652647E-2,-0.05722205960633775
2012,1610612747,Los Angeles Lakers,In The Paint (Non-RA),968,381,0,762,0.78719008264462809,0.39359504132231404,0.18202331703647989,0.38086288267969759,0.14852516981483205,1.2732158642616453E-2
2012,1610612747,Los Angeles Lakers,Mid-Range,1628,663,0,1326,0.81449631449631454,0.40724815724815727,0.30613012410680707,0.38728655474243079,0.30261468316739554,1.9961602505726483E-2
2012,1610612750,Minnesota Timberwolves,Backcourt,9,0,0,0,0,0,1.6565433462175593E-3,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2012,1610612750,Minnesota Timberwolves,Above the Break 3,1043,339,339,1017,0.97507190795781395,0.48753595397890698,0.19197496778943493,0.51321946209152813,0.16306566173505785,-2.5683508112621156E-2
2012,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),752,254,0,508,0.67553191489361697,0.33776595744680848,0.13841339959506718,0.38086288267969759,0.14852516981483205,-4.3096925232889105E-2
2012,1610612750,Minnesota Timberwolves,Right Corner 3,154,58,58,174,1.1298701298701299,0.56493506493506496,0.02834529725750046,0.56313921936965139,2.9719921838652647E-2,1.7958455654135674E-3
2012,1610612750,Minnesota Timberwolves,Restricted Area,1826,1093,0,2186,1.1971522453450165,0.59857612267250826,0.33609423891036261,0.60484846158275596,0.32318476474054775,-6.272338910247699E-3
2012,1610612750,Minnesota Timberwolves,Mid-Range,1433,535,0,1070,0.74668527564549891,0.37334263782274946,0.26375851279219586,0.38728655474243079,0.30261468316739554,-1.3943916919681332E-2
2012,1610612750,Minnesota Timberwolves,Left Corner 3,216,76,76,228,1.0555555555555556,0.52777777777777779,3.9757040309221427E-2,0.56422569027611047,3.1004001116590678E-2,-0.03644791249833268
2012,1610612751,New Jersey Nets,In The Paint (Non-RA),635,258,0,516,0.81259842519685044,0.40629921259842522,0.1193609022556391,0.38086288267969759,0.14852516981483205,2.5436329918727629E-2
2012,1610612751,New Jersey Nets,Restricted Area,1538,847,0,1694,1.1014304291287387,0.55071521456436934,0.28909774436090224,0.60484846158275596,0.32318476474054775,-5.4133247018386621E-2
2012,1610612751,New Jersey Nets,Above the Break 3,1057,366,366,1098,1.0387890255439924,0.51939451277199622,0.1986842105263158,0.51321946209152813,0.16306566173505785,6.175050680468086E-3
2012,1610612751,New Jersey Nets,Mid-Range,1666,650,0,1300,0.78031212484993995,0.39015606242496997,0.31315789473684208,0.38728655474243079,0.30261468316739554,2.8695076825391852E-3
2012,1610612751,New Jersey Nets,Left Corner 3,230,75,75,225,0.97826086956521741,0.4891304347826087,4.3233082706766915E-2,0.56422569027611047,3.1004001116590678E-2,-7.5095255493501767E-2
2012,1610612751,New Jersey Nets,Backcourt,8,1,1,3,0.375,0.1875,1.5037593984962407E-3,4.9342105263157895E-2,1.8857975869234825E-3,0.13815789473684209
2012,1610612751,New Jersey Nets,Right Corner 3,186,65,65,195,1.0483870967741935,0.52419354838709675,3.4962406015037591E-2,0.56313921936965139,2.9719921838652647E-2,-3.8945670982554637E-2
2012,1610612753,Orlando Magic,Above the Break 3,1377,505,505,1515,1.1002178649237473,0.55010893246187365,0.26675707090275086,0.51321946209152813,0.16306566173505785,3.6889470370345512E-2
2012,1610612753,Orlando Magic,Mid-Range,1098,372,0,744,0.67759562841530052,0.33879781420765026,0.21270825261526541,0.38728655474243079,0.30261468316739554,-4.8488740534780528E-2
2012,1610612753,Orlando Magic,Left Corner 3,219,85,85,255,1.1643835616438356,0.5821917808219178,4.2425416505230532E-2,0.56422569027611047,3.1004001116590678E-2,1.7966090545807334E-2
2012,1610612753,Orlando Magic,In The Paint (Non-RA),613,231,0,462,0.75367047308319735,0.37683523654159867,0.11875242154203797,0.38086288267969759,0.14852516981483205,-4.027646138098917E-3
2012,1610612753,Orlando Magic,Backcourt,8,0,0,0,0,0,1.5497869043006587E-3,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2012,1610612753,Orlando Magic,Right Corner 3,181,80,80,240,1.3259668508287292,0.66298342541436461,3.5063928709802406E-2,0.56313921936965139,2.9719921838652647E-2,9.9844206044713224E-2
2012,1610612753,Orlando Magic,Restricted Area,1666,1002,0,2004,1.2028811524609844,0.60144057623049219,0.32274312282061218,0.60484846158275596,0.32318476474054775,-3.4078853522637731E-3
2012,1610612762,Utah Jazz,Mid-Range,1709,607,0,1214,0.71035693387946164,0.35517846693973082,0.30898571686855902,0.38728655474243079,0.30261468316739554,-3.2108087802699969E-2
2012,1610612762,Utah Jazz,Above the Break 3,665,218,218,654,0.98345864661654137,0.49172932330827068,0.12023142288917013,0.51321946209152813,0.16306566173505785,-2.1490138783257451E-2
2012,1610612762,Utah Jazz,Backcourt,12,0,0,0,0,0,2.1695895859699874E-3,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2012,1610612762,Utah Jazz,In The Paint (Non-RA),1053,424,0,848,0.80531813865147195,0.40265906932573597,0.19038148616886638,0.38086288267969759,0.14852516981483205,2.1796186646038385E-2
2012,1610612762,Utah Jazz,Left Corner 3,89,31,31,93,1.0449438202247192,0.52247191011235961,1.6091122762610738E-2,0.56422569027611047,3.1004001116590678E-2,-4.1753780163750864E-2
2012,1610612762,Utah Jazz,Restricted Area,1924,1219,0,2438,1.2671517671517671,0.63357588357588357,0.34785753028385463,0.60484846158275596,0.32318476474054775,2.8727421993127611E-2
2012,1610612762,Utah Jazz,Right Corner 3,79,24,24,72,0.91139240506329111,0.45569620253164556,1.4283131440969083E-2,0.56313921936965139,2.9719921838652647E-2,-0.10744301683800583
2013,1610612738,Boston Celtics,Mid-Range,2194,961,0,1922,0.87602552415679125,0.43801276207839562,0.33973366367296376,0.3926913441830317,0.28317929943099229,4.5321417895363925E-2
2013,1610612738,Boston Celtics,Right Corner 3,239,105,104,314,1.3138075313807531,0.65690376569037656,3.7008361721895325E-2,0.58982082174853256,3.2116440700668221E-2,6.7082943941843998E-2
2013,1610612738,Boston Celtics,Left Corner 3,243,90,90,270,1.1111111111111112,0.55555555555555558,3.7627748528956333E-2,0.57950680272108845,3.5003646213147201E-2,-2.3951247165532874E-2
2013,1610612738,Boston Celtics,Above the Break 3,886,304,304,912,1.0293453724604966,0.51467268623024831,0.13719417776401363,0.5264679905410411,0.17412032007302347,-1.1795304310792787E-2
2013,1610612738,Boston Celtics,Restricted Area,2035,1215,0,2430,1.1941031941031941,0.59705159705159705,0.31511303809228863,0.60464202011038026,0.32808477073504683,-7.5904230587832133E-3
2013,1610612738,Boston Celtics,Backcourt,22,0,0,0,0,0,3.4066274388355527E-3,2.8571428571428571E-2,2.0835503698301908E-3,-2.8571428571428571E-2
2013,1610612738,Boston Celtics,In The Paint (Non-RA),839,326,0,652,0.77711561382598326,0.38855780691299163,0.12991638278104675,0.38451828602620086,0.14541197247729179,4.0395208867907706E-3
2013,1610612741,Chicago Bulls,Backcourt,11,0,0,0,0,0,1.6422812779934308E-3,2.8571428571428571E-2,2.0835503698301908E-3,-2.8571428571428571E-2
2013,1610612741,Chicago Bulls,Right Corner 3,130,43,43,129,0.99230769230769234,0.49615384615384617,1.9408778739922364E-2,0.58982082174853256,3.2116440700668221E-2,-9.3666975594686397E-2
2013,1610612741,Chicago Bulls,Mid-Range,2305,847,0,1694,0.73492407809110627,0.36746203904555313,0.34413257688862348,0.3926913441830317,0.28317929943099229,-2.5229305137478564E-2
2013,1610612741,Chicago Bulls,Above the Break 3,961,341,341,1023,1.064516129032258,0.532258064516129,0.14347566437742609,0.5264679905410411,0.17412032007302347,5.790073975087906E-3
2013,1610612741,Chicago Bulls,Left Corner 3,163,62,62,186,1.1411042944785277,0.57055214723926384,2.4335622573902659E-2,0.57950680272108845,3.5003646213147201E-2,-8.9546554818246138E-3
2013,1610612741,Chicago Bulls,In The Paint (Non-RA),871,295,0,590,0.677382319173364,0.338691159586682,0.13003881755747984,0.38451828602620086,0.14541197247729179,-4.5827126439518862E-2
2013,1610612741,Chicago Bulls,Restricted Area,2257,1338,0,2676,1.1856446610544971,0.59282233052724853,0.33696625858465212,0.60464202011038026,0.32808477073504683,-1.1819689583131732E-2
2013,1610612752,New York Knicks,Mid-Range,1768,721,0,1442,0.81561085972850678,0.40780542986425339,0.26431454626999551,0.3926913441830317,0.28317929943099229,1.5114085681221689E-2
2013,1610612752,New York Knicks,Right Corner 3,248,96,95,287,1.157258064516129,0.5786290322580645,3.7075796083121546E-2,0.58982082174853256,3.2116440700668221E-2,-1.1191789490468063E-2
2013,1610612752,New York Knicks,In The Paint (Non-RA),491,171,0,342,0.69653767820773926,0.34826883910386963,7.3404096277470479E-2,0.38451828602620086,0.14541197247729179,-0.03624944692233123
2013,1610612752,New York Knicks,Above the Break 3,1767,672,672,2016,1.1409168081494059,0.57045840407470294,0.26416504709224098,0.5264679905410411,0.17412032007302347,4.3990413533661843E-2
2013,1610612752,New York Knicks,Left Corner 3,328,122,122,366,1.1158536585365855,0.55792682926829273,4.9035730303483328E-2,0.57950680272108845,3.5003646213147201E-2,-0.02157997345279572
2013,1610612752,New York Knicks,Restricted Area,2057,1212,0,2424,1.1784151677199806,0.58920758385999028,0.30751980864105249,0.60464202011038026,0.32808477073504683,-1.5434436250389982E-2
2013,1610612752,New York Knicks,Backcourt,30,2,2,6,0.20000000000000001,0.10000000000000001,4.4849753326356703E-3,2.8571428571428571E-2,2.0835503698301908E-3,7.1428571428571438E-2
2013,1610612761,Toronto Raptors,Restricted Area,1877,1170,0,2340,1.2466702184336707,0.62333510921683533,0.28090392098174199,0.60464202011038026,0.32808477073504683,1.8693089106455063E-2
2013,1610612761,Toronto Raptors,Mid-Range,2172,830,0,1660,0.7642725598526704,0.3821362799263352,0.32505237952708771,0.3926913441830317,0.28317929943099229,-0.0105550642566965
2013,1610612761,Toronto Raptors,Left Corner 3,169,68,68,204,1.2071005917159763,0.60355029585798814,2.5291828793774319E-2,0.57950680272108845,3.5003646213147201E-2,2.4043493136899685E-2
2013,1610612761,Toronto Raptors,Backcourt,9,0,0,0,0,0,1.3469021251122418E-3,2.8571428571428571E-2,2.0835503698301908E-3,-2.8571428571428571E-2
2013,1610612761,Toronto Raptors,In The Paint (Non-RA),970,408,0,816,0.84123711340206186,0.42061855670103093,0.14516611792876385,0.38451828602620086,0.14541197247729179,3.6100270674830071E-2
